timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591152985255,13097,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/78007220225570240400525752T552072D5DD725T5T2202422202050T2480400?size=2000000,10431,0,1
1591152988461,10786,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1853182,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/5TBD2D52522DTT544T80022224054804T520T2B28000TD808050T0025D0B0072?size=2000000,6289,0,4
1591152988844,11029,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/T02B20T22202B5T252T042B82BTT884825802224B08252000B20D255500DBB02?size=2000000,11029,0,3
1591152988854,11025,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,1910850,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/25252TB020222DTBT2D0BT22D5058DB022T0545DTT2525505B0D78422B004525?size=2000000,5859,0,4
1591152998652,8645,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/78007220225570240400525752T552072D5DD725T5T2202422202050T2480400?size=2000000,5768,0,2
1591153000181,10380,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,1895361,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/25252TB020222DTBT2D0BT22D5058DB022T0545DTT2525505B0D78422B004525?size=2000000,7116,0,2
1591152999550,12091,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1853182,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/5TBD2D52522DTT544T80022224054804T520T2B28000TD808050T0025D0B0072?size=2000000,8487,0,5
1591152996891,15105,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,1451724,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/507200DT02D80252T0202275200000B050700204B2772B0D42B88D022252DDT2?size=2000000,12998,0,8
1591153000176,11820,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/T02B20T22202B5T252T042B82BTT884825802224B08252000B20D255500DBB02?size=2000000,11819,0,2
1591153012297,7290,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,1451724,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/507200DT02D80252T0202275200000B050700204B2772B0D42B88D022252DDT2?size=2000000,4191,0,1
1591153011942,8942,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1853182,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/5TBD2D52522DTT544T80022224054804T520T2B28000TD808050T0025D0B0072?size=2000000,4546,0,1
1591153010863,10979,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,1910850,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/25252TB020222DTBT2D0BT22D5058DB022T0545DTT2525505B0D78422B004525?size=2000000,6928,0,1
1591153012297,11065,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/T02B20T22202B5T252T042B82BTT884825802224B08252000B20D255500DBB02?size=2000000,11064,0,1
1591153007598,15764,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/78007220225570240400525752T552072D5DD725T5T2202422202050T2480400?size=2000000,13876,0,2
1591153022142,6596,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,844786,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/25252TB020222DTBT2D0BT22D5058DB022T0545DTT2525505B0D78422B004525?size=2000000,5266,0,4
1591153019889,11611,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,1451724,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/507200DT02D80252T0202275200000B050700204B2772B0D42B88D022252DDT2?size=2000000,8847,0,1
1591153023663,8030,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/78007220225570240400525752T552072D5DD725T5T2202422202050T2480400?size=2000000,5515,0,1
1591153023662,9530,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/T02B20T22202B5T252T042B82BTT884825802224B08252000B20D255500DBB02?size=2000000,9530,0,2
1591153021185,12008,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1852190,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/5TBD2D52522DTT544T80022224054804T520T2B28000TD808050T0025D0B0072?size=2000000,10506,0,1
1591153031800,10063,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,1451724,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/507200DT02D80252T0202275200000B050700204B2772B0D42B88D022252DDT2?size=2000000,6545,0,1
1591153033494,8815,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1856165,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/5TBD2D52522DTT544T80022224054804T520T2B28000TD808050T0025D0B0072?size=2000000,4102,0,2
1591153029039,13431,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/25252TB020222DTBT2D0BT22D5058DB022T0545DTT2525505B0D78422B004525?size=2000000,13431,0,4
1591153033494,8977,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/T02B20T22202B5T252T042B82BTT884825802224B08252000B20D255500DBB02?size=2000000,8976,0,1
1591153031993,10482,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/78007220225570240400525752T552072D5DD725T5T2202422202050T2480400?size=2000000,7054,0,4
1591153042610,6777,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1853182,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/5TBD2D52522DTT544T80022224054804T520T2B28000TD808050T0025D0B0072?size=2000000,3941,0,3
1591153042777,7787,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/78007220225570240400525752T552072D5DD725T5T2202422202050T2480400?size=2000000,5307,0,4
1591153042771,8938,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/25252TB020222DTBT2D0BT22D5058DB022T0545DTT2525505B0D78422B004525?size=2000000,8938,0,6
1591153042772,8938,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/T02B20T22202B5T252T042B82BTT884825802224B08252000B20D255500DBB02?size=2000000,8937,0,3
1591153042164,9546,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,1451724,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/507200DT02D80252T0202275200000B050700204B2772B0D42B88D022252DDT2?size=2000000,8399,0,1
1591153051710,874,Delete,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,279,1689,5,5,http://localhost:9098/v1/api/subscription/Concept101/696,874,0,2
1591153052585,969,Subscription for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,606,1890,5,5,http://localhost:9098/v1/api/subscription/Concept101,969,0,1
1591153049687,8413,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1855173,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/5TBD2D52522DTT544T80022224054804T520T2B28000TD808050T0025D0B0072?size=2000000,6101,0,2
1591153053855,5613,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,1451724,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/4707752TB2022B7B080T8005027T520828B224575000452800TTT022702D4502?size=2000000,4244,0,0
1591153052011,8876,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/T02B20T22202B5T252T042B82BTT884825802224B08252000B20D255500DBB02?size=2000000,8876,0,1
1591153050864,10029,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/78007220225570240400525752T552072D5DD725T5T2202422202050T2480400?size=2000000,8602,0,1
1591153052010,8886,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/25252TB020222DTBT2D0BT22D5058DB022T0545DTT2525505B0D78422B004525?size=2000000,8885,0,1
1591153060888,874,Delete,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,279,1689,5,5,http://localhost:9098/v1/api/subscription/Concept101/698,874,0,2
1591153061765,915,Subscription for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,621,1905,5,5,http://localhost:9098/v1/api/subscription/Concept101,915,0,3
1591153058401,8819,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1855173,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/5TBD2D52522DTT544T80022224054804T520T2B28000TD808050T0025D0B0072?size=2000000,6657,0,22
1591153061195,7412,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/78007220225570240400525752T552072D5DD725T5T2202422202050T2480400?size=2000000,6024,0,2
1591153062981,7267,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/0870D2200T8005582000B0027DTD42422705T0282D820T20022D275T5B050550?size=2000000,7266,0,0
1591153061197,9052,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/25252TB020222DTBT2D0BT22D5058DB022T0545DTT2525505B0D78422B004525?size=2000000,9050,0,2
1591153059769,10499,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,1451724,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/4707752TB2022B7B080T8005027T520828B224575000452800TTT022702D4502?size=2000000,8837,0,2
1591153067221,3706,Delete,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,279,1689,5,5,http://localhost:9098/v1/api/subscription/Concept101/695,3698,0,1
1591153068607,2334,Delete,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,279,1689,5,5,http://localhost:9098/v1/api/subscription/Concept101/697,2334,0,1
1591153070250,904,Delete,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,279,1689,5,5,http://localhost:9098/v1/api/subscription/Concept101/699,903,0,6
1591153070928,968,Subscription for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,617,1901,5,5,http://localhost:9098/v1/api/subscription/Concept101,968,0,0
1591153070942,962,Subscription for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,617,1901,5,5,http://localhost:9098/v1/api/subscription/Concept101,961,0,1
1591153071154,921,Subscription for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,603,1887,5,5,http://localhost:9098/v1/api/subscription/Concept101,921,0,1
1591153072197,4756,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/2B520BD0D2D2050T708B0D02022BB022022558T24502T200BD225278008042D8?size=2000000,2718,0,0
1591153070570,8880,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,1451724,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/4707752TB2022B7B080T8005027T520828B224575000452800TTT022702D4502?size=2000000,6376,0,1
1591153070549,9536,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/0870D2200T8005582000B0027DTD42422705T0282D820T20022D275T5B050550?size=2000000,9536,0,1
1591153072378,7707,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/TD0T5420228220TDD40420520055858T2222707T28008220282B27B57T202052?size=2000000,7707,0,0
1591153072207,7884,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1859142,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/D8B0T8720472087BT0TT00580DD8070487242B54707DB208B4TB402525070250?size=2000000,5004,0,0
1591153080392,5947,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1857157,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/D8B0T8720472087BT0TT00580DD8070487242B54707DB208B4TB402525070250?size=2000000,3682,0,1
1591153079752,8916,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,1451724,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/4707752TB2022B7B080T8005027T520828B224575000452800TTT022702D4502?size=2000000,6842,0,3
1591153080386,8735,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/TD0T5420228220TDD40420520055858T2222707T28008220282B27B57T202052?size=2000000,8735,0,1
1591153077254,11871,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/2B520BD0D2D2050T708B0D02022BB022022558T24502T200BD225278008042D8?size=2000000,9141,0,4
1591153080386,8740,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/0870D2200T8005582000B0027DTD42422705T0282D820T20022D275T5B050550?size=2000000,8739,0,1
1591153086638,8821,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1856165,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/D8B0T8720472087BT0TT00580DD8070487242B54707DB208B4TB402525070250?size=2000000,6641,0,3
1591153089425,7691,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/2B520BD0D2D2050T708B0D02022BB022022558T24502T200BD225278008042D8?size=2000000,6032,0,3
1591153089427,8995,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/0870D2200T8005582000B0027DTD42422705T0282D820T20022D275T5B050550?size=2000000,8995,0,3
1591153088969,9454,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,1451724,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/4707752TB2022B7B080T8005027T520828B224575000452800TTT022702D4502?size=2000000,8230,0,1
1591153089422,9002,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/TD0T5420228220TDD40420520055858T2222707T28008220282B27B57T202052?size=2000000,9000,0,4
1591153097417,6991,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/2B520BD0D2D2050T708B0D02022BB022022558T24502T200BD225278008042D8?size=2000000,4995,0,3
1591153098724,7058,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,1451724,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/4707752TB2022B7B080T8005027T520828B224575000452800TTT022702D4502?size=2000000,5683,0,1
1591153098723,8636,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/0870D2200T8005582000B0027DTD42422705T0282D820T20022D275T5B050550?size=2000000,8633,0,2
1591153098725,8634,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/TD0T5420228220TDD40420520055858T2222707T28008220282B27B57T202052?size=2000000,8630,0,1
1591153095760,11600,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1857157,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/D8B0T8720472087BT0TT00580DD8070487242B54707DB208B4TB402525070250?size=2000000,10020,0,2
1591153106083,9148,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,1451724,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/4707752TB2022B7B080T8005027T520828B224575000452800TTT022702D4502?size=2000000,6391,0,1
1591153107661,8793,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1857157,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/D8B0T8720472087BT0TT00580DD8070487242B54707DB208B4TB402525070250?size=2000000,3907,0,4
1591153107660,8912,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/TD0T5420228220TDD40420520055858T2222707T28008220282B27B57T202052?size=2000000,8912,0,4
1591153107659,8914,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/0870D2200T8005582000B0027DTD42422705T0282D820T20022D275T5B050550?size=2000000,8914,0,3
1591153104709,11865,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/2B520BD0D2D2050T708B0D02022BB022022558T24502T200BD225278008042D8?size=2000000,9027,0,1
1591153116754,6833,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1857157,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/D8B0T8720472087BT0TT00580DD8070487242B54707DB208B4TB402525070250?size=2000000,4173,0,3
1591153115532,9402,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,1451724,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/4707752TB2022B7B080T8005027T520828B224575000452800TTT022702D4502?size=2000000,8054,0,2
1591153116874,9522,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/0870D2200T8005582000B0027DTD42422705T0282D820T20022D275T5B050550?size=2000000,9522,0,1
1591153116872,9524,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/TD0T5420228220TDD40420520055858T2222707T28008220282B27B57T202052?size=2000000,9524,0,1
1591153116875,9524,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/2B520BD0D2D2050T708B0D02022BB022022558T24502T200BD225278008042D8?size=2000000,8053,0,1
1591153125234,8198,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,1451724,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/4707752TB2022B7B080T8005027T520828B224575000452800TTT022702D4502?size=2000000,5544,0,2
1591153126700,7098,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/2B520BD0D2D2050T708B0D02022BB022022558T24502T200BD225278008042D8?size=2000000,4971,0,1
1591153126696,8846,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/TD0T5420228220TDD40420520055858T2222707T28008220282B27B57T202052?size=2000000,8846,0,2
1591153126696,8847,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/0870D2200T8005582000B0027DTD42422705T0282D820T20022D275T5B050550?size=2000000,8846,0,2
1591153123888,11658,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1858150,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/D8B0T8720472087BT0TT00580DD8070487242B54707DB208B4TB402525070250?size=2000000,9910,0,2
1591153134098,8526,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/2B520BD0D2D2050T708B0D02022BB022022558T24502T200BD225278008042D8?size=2000000,5819,0,1
1591153135845,7663,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1860134,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/D8B0T8720472087BT0TT00580DD8070487242B54707DB208B4TB402525070250?size=2000000,5144,0,2
1591153135842,8954,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/TD0T5420228220TDD40420520055858T2222707T28008220282B27B57T202052?size=2000000,8953,0,1
1591153135843,8955,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/0870D2200T8005582000B0027DTD42422705T0282D820T20022D275T5B050550?size=2000000,8955,0,1
1591153133732,11068,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,1451724,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/4707752TB2022B7B080T8005027T520828B224575000452800TTT022702D4502?size=2000000,9834,0,3
1591153144802,892,Delete,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,279,1689,5,5,http://localhost:9098/v1/api/subscription/Concept101/700,892,0,2
1591153145696,952,Subscription for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,606,1890,5,5,http://localhost:9098/v1/api/subscription/Concept101,952,0,3
1591153142925,8123,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/2B520BD0D2D2050T708B0D02022BB022022558T24502T200BD225278008042D8?size=2000000,5986,0,4
1591153145100,7614,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/0870D2200T8005582000B0027DTD42422705T0282D820T20022D275T5B050550?size=2000000,7613,0,1
1591153146949,5767,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/02047T022802008D022002002D0002D0B00T525D2TD0D8T22T0D02072B28D525?size=2000000,5767,0,0
1591153143810,8907,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1859142,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/D8B0T8720472087BT0TT00580DD8070487242B54707DB208B4TB402525070250?size=2000000,7232,0,2
1591153145098,7619,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/TD0T5420228220TDD40420520055858T2222707T28008220282B27B57T202052?size=2000000,7619,0,1
1591153152714,1114,Delete,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,279,1689,5,5,http://localhost:9098/v1/api/subscription/Concept101/701,1114,0,1
1591153153829,974,Subscription for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,621,1905,5,5,http://localhost:9098/v1/api/subscription/Concept101,974,0,1
1591153153017,6428,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,1857157,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/D8B0T8720472087BT0TT00580DD8070487242B54707DB208B4TB402525070250?size=2000000,4209,0,3
1591153153017,7883,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/TD0T5420228220TDD40420520055858T2222707T28008220282B27B57T202052?size=2000000,7883,0,3
1591153153016,7884,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-2,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/02047T022802008D022002002D0002D0B00T525D2TD0D8T22T0D02072B28D525?size=2000000,7884,0,3
1591153155104,5800,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-5,text,true,,308,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/0B255055B72B00282002D0D205DT47052B02DD0DD22058405248DBB00002T520?size=2000000,5800,0,0
1591153151348,9556,Data fetch for online data,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,1521790,1741,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/2B520BD0D2D2050T708B0D02022BB022022558T24502T200BD225278008042D8?size=2000000,8097,0,2
1591153159446,2281,Delete,200,,OnlineData-6-TMS & 5-Objects/Users 1-3,text,true,,279,1689,5,5,http://localhost:9098/v1/api/subscription/Concept101/703,2280,0,1
1591153160904,913,Delete,200,,OnlineData-6-TMS & 5-Objects/Users 1-4,text,true,,279,1689,5,5,http://localhost:9098/v1/api/subscription/Concept101/702,913,0,1
1591153160901,917,Delete,200,,OnlineData-6-TMS & 5-Objects/Users 1-1,text,true,,279,1689,5,5,http://localhost:9098/v1/api/subscription/Concept101/704,916,0,1
